Unix Time, Vive Time,Left Pos x, Left Pos y, Right Pos x, Right Pos y, Eye Position
1683142825206242,3020867,-1,-1,-1,-1,OK
1683142825214748,3020876,-1,-1,-1,-1,OK
1683142825223255,3020884,-1,-1,-1,-1,OK
1683142825230760,3020892,-1,-1,-1,-1,OK
1683142825239264,3020901,-1,-1,-1,-1,OK
1683142825248267,3020909,-1,-1,-1,-1,OK
1683142825256477,3020917,-1,-1,-1,-1,OK
1683142825263985,3020926,-1,-1,-1,-1,OK
1683142825272494,3020934,-1,-1,-1,-1,OK
1683142825281005,3020942,-1,-1,-1,-1,OK
1683142825289512,3020951,-1,-1,-1,-1,OK
1683142825298012,3020959,-1,-1,-1,-1,OK
1683142825306517,3020967,-1,-1,-1,-1,OK
1683142825314780,3020976,-1,-1,-1,-1,OK
1683142825323290,3020984,-1,-1,-1,-1,OK
1683142825331319,3020992,-1,-1,-1,-1,OK
1683142825339353,3021001,-1,-1,-1,-1,OK
1683142825348353,3021009,-1,-1,-1,-1,OK
1683142825355865,3021017,-1,-1,-1,-1,OK
1683142825364373,3021026,-1,-1,-1,-1,OK
1683142825372881,3021034,-1,-1,-1,-1,OK
1683142825381389,3021042,-1,-1,-1,-1,OK
1683142825389893,3021051,-1,-1,-1,-1,OK
1683142825397399,3021059,-1,-1,-1,-1,OK
1683142825405722,3021067,-1,-1,-1,-1,OK
1683142825414230,3021076,-1,-1,-1,-1,OK
1683142825422737,3021084,-1,-1,-1,-1,OK
1683142825431240,3021092,-1,-1,-1,-1,OK
1683142825439743,3021101,-1,-1,-1,-1,OK
1683142825448247,3021109,-1,-1,-1,-1,OK
1683142825456251,3021117,-1,-1,-1,-1,OK
1683142825464387,3021126,-1,-1,-1,-1,OK
1683142825472897,3021134,-1,-1,-1,-1,OK
1683142825481407,3021142,-1,-1,-1,-1,OK
1683142825489599,3021151,-1,-1,-1,-1,OK
1683142825498106,3021159,-1,-1,-1,-1,OK
1683142825506108,3021167,-1,-1,-1,-1,OK
1683142825514615,3021176,-1,-1,-1,-1,OK
1683142825523119,3021184,-1,-1,-1,-1,OK
1683142825530624,3021192,-1,-1,-1,-1,OK
1683142825539129,3021201,-1,-1,-1,-1,OK
1683142825548131,3021209,-1,-1,-1,-1,OK
1683142825555637,3021217,-1,-1,-1,-1,OK
1683142825564145,3021226,-1,-1,-1,-1,OK
1683142825572659,3021234,-1,-1,-1,-1,OK
1683142825581167,3021242,-1,-1,-1,-1,OK
1683142825589673,3021251,-1,-1,-1,-1,OK
1683142825598175,3021259,-1,-1,-1,-1,OK
1683142825606177,3021267,-1,-1,-1,-1,OK
1683142825614684,3021276,-1,-1,-1,-1,OK
1683142825623190,3021284,-1,-1,-1,-1,OK
1683142825630699,3021292,-1,-1,-1,-1,OK
1683142825639203,3021300,-1,-1,-1,-1,OK
1683142825648206,3021309,-1,-1,-1,-1,OK
1683142825655713,3021317,-1,-1,-1,-1,OK
1683142825664223,3021325,-1,-1,-1,-1,OK
1683142825672732,3021334,-1,-1,-1,-1,OK
1683142825681244,3021342,-1,-1,-1,-1,OK
1683142825689544,3021350,-1,-1,-1,-1,OK
1683142825698168,3021359,-1,-1,-1,-1,OK
1683142825706171,3021367,-1,-1,-1,-1,OK
1683142825714678,3021375,-1,-1,-1,-1,OK
1683142825723185,3021384,-1,-1,-1,-1,OK
1683142825730694,3021392,-1,-1,-1,-1,OK
1683142825739201,3021400,-1,-1,-1,-1,OK
1683142825748201,3021409,-1,-1,-1,-1,OK
1683142825755709,3021417,-1,-1,-1,-1,OK
1683142825764223,3021425,-1,-1,-1,-1,OK
1683142825772733,3021434,-1,-1,-1,-1,OK
1683142825781243,3021442,-1,-1,-1,-1,OK
1683142825790292,3021450,-1,-1,-1,-1,OK
1683142825797794,3021459,-1,-1,-1,-1,OK
1683142825806341,3021467,-1,-1,-1,-1,OK
1683142825814848,3021475,-1,-1,-1,-1,OK
1683142825822355,3021484,-1,-1,-1,-1,OK
1683142825831461,3021492,-1,-1,-1,-1,OK
1683142825838966,3021500,-1,-1,-1,-1,OK
1683142825846970,3021509,-1,-1,-1,-1,OK
1683142825856476,3021517,-1,-1,-1,-1,OK
1683142825864510,3021525,-1,-1,-1,-1,OK
1683142825873018,3021534,-1,-1,-1,-1,OK
1683142825881531,3021542,-1,-1,-1,-1,OK
1683142825889037,3021550,-1,-1,-1,-1,OK
1683142825898036,3021559,-1,-1,-1,-1,OK
1683142825905543,3021567,-1,-1,-1,-1,OK
1683142825914050,3021575,-1,-1,-1,-1,OK
1683142825923084,3021584,-1,-1,-1,-1,OK
1683142825931221,3021592,-1,-1,-1,-1,OK
1683142825939492,3021600,-1,-1,-1,-1,OK
1683142825947493,3021609,-1,-1,-1,-1,OK
1683142825955782,3021617,-1,-1,-1,-1,OK
1683142825964290,3021625,-1,-1,-1,-1,OK
1683142825972325,3021634,-1,-1,-1,-1,OK
1683142825981360,3021642,-1,-1,-1,-1,OK
1683142825989381,3021650,-1,-1,-1,-1,OK
1683142825997887,3021659,-1,-1,-1,-1,OK
1683142826006414,3021667,-1,-1,-1,-1,OK
1683142826014781,3021675,-1,-1,-1,-1,OK
1683142826022286,3021684,-1,-1,-1,-1,OK
1683142826030780,3021692,-1,-1,-1,-1,OK
1683142826039287,3021700,-1,-1,-1,-1,OK
1683142826047287,3021709,-1,-1,-1,-1,OK
1683142826056399,3021717,-1,-1,-1,-1,OK
1683142826064757,3021725,-1,-1,-1,-1,OK
1683142826072267,3021734,-1,-1,-1,-1,OK
1683142826081438,3021742,-1,-1,-1,-1,OK
1683142826088941,3021750,-1,-1,-1,-1,OK
1683142826097946,3021759,-1,-1,-1,-1,OK
1683142826106451,3021767,-1,-1,-1,-1,OK
1683142826113958,3021775,-1,-1,-1,-1,OK
1683142826122465,3021784,-1,-1,-1,-1,OK
1683142826130970,3021792,-1,-1,-1,-1,OK
1683142826139478,3021800,-1,-1,-1,-1,OK
1683142826147477,3021809,-1,-1,-1,-1,OK
1683142826155984,3021817,-1,-1,-1,-1,OK
1683142826164493,3021825,-1,-1,-1,-1,OK
1683142826173006,3021834,-1,-1,-1,-1,OK
1683142826180515,3021842,-1,-1,-1,-1,OK
1683142826189017,3021850,-1,-1,-1,-1,OK
1683142826198025,3021859,-1,-1,-1,-1,OK
1683142826205532,3021867,-1,-1,-1,-1,OK
1683142826213780,3021875,-1,-1,-1,-1,OK
1683142826222287,3021884,-1,-1,-1,-1,OK
1683142826230780,3021892,-1,-1,-1,-1,OK
1683142826239285,3021900,-1,-1,-1,-1,OK
1683142826247287,3021909,-1,-1,-1,-1,OK
1683142826255793,3021917,-1,-1,-1,-1,OK
1683142826264303,3021925,-1,-1,-1,-1,OK
1683142826272815,3021934,-1,-1,-1,-1,OK
1683142826281325,3021942,-1,-1,-1,-1,OK
1683142826289488,3021950,-1,-1,-1,-1,OK
1683142826297994,3021959,-1,-1,-1,-1,OK
1683142826305524,3021967,-1,-1,-1,-1,OK
1683142826313780,3021975,-1,-1,-1,-1,OK
1683142826322287,3021984,-1,-1,-1,-1,OK
1683142826331394,3021992,-1,-1,-1,-1,OK
1683142826338895,3022000,-1,-1,-1,-1,OK
1683142826346898,3022009,-1,-1,-1,-1,OK
1683142826356405,3022017,-1,-1,-1,-1,OK
1683142826364601,3022025,-1,-1,-1,-1,OK
1683142826373112,3022034,-1,-1,-1,-1,OK
1683142826380621,3022042,-1,-1,-1,-1,OK
1683142826389127,3022050,-1,-1,-1,-1,OK
1683142826397127,3022059,-1,-1,-1,-1,OK
1683142826406367,3022067,-1,-1,-1,-1,OK
1683142826413780,3022075,-1,-1,-1,-1,OK
1683142826422303,3022084,-1,-1,-1,-1,OK
1683142826431328,3022092,-1,-1,-1,-1,OK
1683142826439389,3022100,-1,-1,-1,-1,OK
1683142826447389,3022109,-1,-1,-1,-1,OK
1683142826455540,3022117,-1,-1,-1,-1,OK
1683142826464594,3022125,-1,-1,-1,-1,OK
1683142826473104,3022134,-1,-1,-1,-1,OK
1683142826481215,3022142,-1,-1,-1,-1,OK
1683142826488721,3022150,-1,-1,-1,-1,OK
1683142826496730,3022159,-1,-1,-1,-1,OK
1683142826506237,3022167,-1,-1,-1,-1,OK
1683142826514368,3022175,-1,-1,-1,-1,OK
1683142826522876,3022184,-1,-1,-1,-1,OK
1683142826531380,3022192,-1,-1,-1,-1,OK
1683142826539413,3022200,-1,-1,-1,-1,OK
1683142826547412,3022209,-1,-1,-1,-1,OK
1683142826555920,3022217,-1,-1,-1,-1,OK
1683142826564425,3022225,-1,-1,-1,-1,OK
1683142826572932,3022234,-1,-1,-1,-1,OK
1683142826580439,3022242,-1,-1,-1,-1,OK
1683142826588944,3022250,-1,-1,-1,-1,OK
1683142826596951,3022259,-1,-1,-1,-1,OK
1683142826608458,3022267,-1,-1,-1,-1,OK
1683142826614486,3022275,-1,-1,-1,-1,OK
1683142826622780,3022284,-1,-1,-1,-1,OK
1683142826631286,3022292,-1,-1,-1,-1,OK
1683142826638288,3022300,-1,-1,-1,-1,OK
1683142826646760,3022309,-1,-1,-1,-1,OK
1683142826656269,3022317,-1,-1,-1,-1,OK
1683142826663727,3022325,-1,-1,-1,-1,OK
1683142826672238,3022334,-1,-1,-1,-1,OK
1683142826681273,3022342,-1,-1,-1,-1,OK
1683142826688775,3022350,-1,-1,-1,-1,OK
1683142826696779,3022359,-1,-1,-1,-1,OK
1683142826706285,3022367,-1,-1,-1,-1,OK
1683142826713780,3022375,-1,-1,-1,-1,OK
1683142826722287,3022384,-1,-1,-1,-1,OK
1683142826730781,3022392,-1,-1,-1,-1,OK
1683142826739285,3022400,-1,-1,-1,-1,OK
1683142826747288,3022409,-1,-1,-1,-1,OK
1683142826755609,3022417,-1,-1,-1,-1,OK
1683142826764118,3022425,-1,-1,-1,-1,OK
1683142826772631,3022434,-1,-1,-1,-1,OK
1683142826781137,3022442,-1,-1,-1,-1,OK
1683142826789212,3022450,-1,-1,-1,-1,OK
1683142826797211,3022459,-1,-1,-1,-1,OK
1683142826805716,3022467,-1,-1,-1,-1,OK
1683142826814224,3022475,-1,-1,-1,-1,OK
1683142826822730,3022484,-1,-1,-1,-1,OK
1683142826831234,3022492,-1,-1,-1,-1,OK
1683142826839324,3022500,-1,-1,-1,-1,OK
1683142826847325,3022509,-1,-1,-1,-1,OK
1683142826856368,3022517,-1,-1,-1,-1,OK
1683142826864493,3022525,-1,-1,-1,-1,OK
1683142826872761,3022534,-1,-1,-1,-1,OK
1683142826881267,3022542,-1,-1,-1,-1,OK
1683142826888267,3022550,-1,-1,-1,-1,OK
1683142826896746,3022559,-1,-1,-1,-1,OK
1683142826906250,3022567,-1,-1,-1,-1,OK
1683142826913757,3022575,-1,-1,-1,-1,OK
1683142826922273,3022584,-1,-1,-1,-1,OK
1683142826930355,3022592,-1,-1,-1,-1,OK
1683142826938857,3022600,-1,-1,-1,-1,OK
1683142826946863,3022609,-1,-1,-1,-1,OK
1683142826955372,3022617,-1,-1,-1,-1,OK
1683142826963882,3022625,-1,-1,-1,-1,OK
1683142826972393,3022634,-1,-1,-1,-1,OK
1683142826980902,3022642,-1,-1,-1,-1,OK
1683142826989408,3022650,-1,-1,-1,-1,OK
1683142826997407,3022659,-1,-1,-1,-1,OK
1683142827005912,3022667,-1,-1,-1,-1,OK
1683142827014420,3022675,-1,-1,-1,-1,OK
1683142827022926,3022684,-1,-1,-1,-1,OK
1683142827030432,3022692,-1,-1,-1,-1,OK
1683142827038432,3022700,-1,-1,-1,-1,OK
1683142827046698,3022709,-1,-1,-1,-1,OK
1683142827056204,3022717,-1,-1,-1,-1,OK
1683142827063617,3022725,-1,-1,-1,-1,OK
1683142827072131,3022734,-1,-1,-1,-1,OK
1683142827080538,3022742,-1,-1,-1,-1,OK
1683142827089600,3022750,-1,-1,-1,-1,OK
1683142827098186,3022759,-1,-1,-1,-1,OK
1683142827105697,3022767,-1,-1,-1,-1,OK
1683142827114203,3022775,-1,-1,-1,-1,OK
1683142827122711,3022784,-1,-1,-1,-1,OK
1683142827131221,3022792,-1,-1,-1,-1,OK
1683142827139294,3022800,-1,-1,-1,-1,OK
1683142827147295,3022809,-1,-1,-1,-1,OK
1683142827155514,3022817,-1,-1,-1,-1,OK
1683142827164018,3022825,-1,-1,-1,-1,OK
1683142827172530,3022833,-1,-1,-1,-1,OK
1683142827181039,3022842,-1,-1,-1,-1,OK
1683142827189545,3022850,-1,-1,-1,-1,OK
1683142827196545,3022858,-1,-1,-1,-1,OK
1683142827205582,3022867,-1,-1,-1,-1,OK
1683142827214092,3022875,-1,-1,-1,-1,OK
1683142827222599,3022883,-1,-1,-1,-1,OK
1683142827231104,3022892,-1,-1,-1,-1,OK
1683142827239128,3022900,-1,-1,-1,-1,OK
1683142827247128,3022908,-1,-1,-1,-1,OK
1683142827255635,3022917,-1,-1,-1,-1,OK
1683142827264144,3022925,-1,-1,-1,-1,OK
1683142827272655,3022933,-1,-1,-1,-1,OK
1683142827281161,3022942,-1,-1,-1,-1,OK
1683142827289413,3022950,-1,-1,-1,-1,OK
1683142827297412,3022958,-1,-1,-1,-1,OK
1683142827305781,3022967,-1,-1,-1,-1,OK
1683142827314287,3022975,-1,-1,-1,-1,OK
1683142827322795,3022983,-1,-1,-1,-1,OK
1683142827330300,3022992,-1,-1,-1,-1,OK
1683142827338300,3023000,-1,-1,-1,-1,OK
1683142827346636,3023008,-1,-1,-1,-1,OK
1683142827356142,3023017,-1,-1,-1,-1,OK
1683142827363648,3023025,-1,-1,-1,-1,OK
1683142827372157,3023033,-1,-1,-1,-1,OK
1683142827380664,3023042,-1,-1,-1,-1,OK
1683142827389172,3023050,-1,-1,-1,-1,OK
1683142827397176,3023058,-1,-1,-1,-1,OK
1683142827408183,3023067,-1,-1,-1,-1,OK
1683142827414185,3023075,-1,-1,-1,-1,OK
1683142827422245,3023083,-1,-1,-1,-1,OK
1683142827430667,3023092,-1,-1,-1,-1,OK
1683142827439176,3023100,-1,-1,-1,-1,OK
1683142827447177,3023108,-1,-1,-1,-1,OK
1683142827455681,3023117,-1,-1,-1,-1,OK
1683142827464190,3023125,-1,-1,-1,-1,OK
1683142827472698,3023133,-1,-1,-1,-1,OK
1683142827481204,3023142,-1,-1,-1,-1,OK
1683142827488203,3023150,-1,-1,-1,-1,OK
1683142827496555,3023158,-1,-1,-1,-1,OK
1683142827505581,3023167,-1,-1,-1,-1,OK
1683142827514088,3023175,-1,-1,-1,-1,OK
1683142827522252,3023183,-1,-1,-1,-1,OK
1683142827530340,3023192,-1,-1,-1,-1,OK
1683142827538340,3023200,-1,-1,-1,-1,OK
1683142827546595,3023208,-1,-1,-1,-1,OK
1683142827556103,3023217,-1,-1,-1,-1,OK
1683142827563610,3023225,-1,-1,-1,-1,OK
1683142827572121,3023233,-1,-1,-1,-1,OK
1683142827580632,3023242,-1,-1,-1,-1,OK
1683142827589140,3023250,-1,-1,-1,-1,OK
1683142827597140,3023258,-1,-1,-1,-1,OK
1683142827605644,3023267,-1,-1,-1,-1,OK
1683142827614148,3023275,-1,-1,-1,-1,OK
1683142827622656,3023283,-1,-1,-1,-1,OK
1683142827631159,3023292,-1,-1,-1,-1,OK
1683142827639193,3023300,-1,-1,-1,-1,OK
1683142827647192,3023308,-1,-1,-1,-1,OK
1683142827655700,3023317,-1,-1,-1,-1,OK
1683142827664211,3023325,-1,-1,-1,-1,OK
1683142827672717,3023333,-1,-1,-1,-1,OK
1683142827680222,3023342,-1,-1,-1,-1,OK
1683142827689732,3023350,-1,-1,-1,-1,OK
1683142827696736,3023358,-1,-1,-1,-1,OK
1683142827705769,3023367,-1,-1,-1,-1,OK
1683142827714276,3023375,-1,-1,-1,-1,OK
1683142827722780,3023383,-1,-1,-1,-1,OK
1683142827730290,3023392,-1,-1,-1,-1,OK
1683142827738289,3023400,-1,-1,-1,-1,OK
1683142827748501,3023408,-1,-1,-1,-1,OK
1683142827755783,3023417,-1,-1,-1,-1,OK
1683142827764290,3023425,-1,-1,-1,-1,OK
1683142827772799,3023433,-1,-1,-1,-1,OK
1683142827780308,3023442,-1,-1,-1,-1,OK
1683142827789340,3023450,-1,-1,-1,-1,OK
1683142827797344,3023458,-1,-1,-1,-1,OK
1683142827805850,3023467,-1,-1,-1,-1,OK
1683142827814356,3023475,-1,-1,-1,-1,OK
1683142827821780,3023483,-1,-1,-1,-1,OK
1683142827830287,3023492,-1,-1,-1,-1,OK
1683142827839393,3023500,-1,-1,-1,-1,OK
1683142827847394,3023508,-1,-1,-1,-1,OK
1683142827855782,3023517,-1,-1,-1,-1,OK
1683142827864288,3023525,-1,-1,-1,-1,OK
1683142827872362,3023533,-1,-1,-1,-1,OK
1683142827880876,3023542,-1,-1,-1,-1,OK
1683142827889384,3023550,-1,-1,-1,-1,OK
1683142827897387,3023558,-1,-1,-1,-1,OK
1683142827905892,3023567,-1,-1,-1,-1,OK
1683142827914398,3023575,-1,-1,-1,-1,OK
1683142827921904,3023583,-1,-1,-1,-1,OK
1683142827930410,3023592,-1,-1,-1,-1,OK
1683142827939444,3023600,-1,-1,-1,-1,OK
1683142827947444,3023608,-1,-1,-1,-1,OK
1683142827955952,3023617,-1,-1,-1,-1,OK
1683142827963462,3023625,-1,-1,-1,-1,OK
1683142827971974,3023633,-1,-1,-1,-1,OK
1683142827980483,3023642,-1,-1,-1,-1,OK
1683142827988483,3023650,-1,-1,-1,-1,OK
1683142827997523,3023658,-1,-1,-1,-1,OK
1683142828006029,3023667,-1,-1,-1,-1,OK
1683142828016534,3023675,-1,-1,-1,-1,OK
1683142828022043,3023683,-1,-1,-1,-1,OK
1683142828030546,3023692,-1,-1,-1,-1,OK
1683142828038546,3023700,-1,-1,-1,-1,OK
1683142828046780,3023708,-1,-1,-1,-1,OK
1683142828055286,3023717,-1,-1,-1,-1,OK
1683142828064320,3023725,-1,-1,-1,-1,OK
1683142828072492,3023733,-1,-1,-1,-1,OK
1683142828081005,3023742,-1,-1,-1,-1,OK
1683142828088507,3023750,-1,-1,-1,-1,OK
1683142828097515,3023758,-1,-1,-1,-1,OK
1683142828106024,3023767,-1,-1,-1,-1,OK
1683142828113531,3023775,-1,-1,-1,-1,OK
1683142828122036,3023783,-1,-1,-1,-1,OK
1683142828130540,3023792,-1,-1,-1,-1,OK
1683142828138540,3023800,-1,-1,-1,-1,OK
1683142828146781,3023808,-1,-1,-1,-1,OK
1683142828155289,3023817,-1,-1,-1,-1,OK
1683142828163795,3023825,-1,-1,-1,-1,OK
1683142828172305,3023833,-1,-1,-1,-1,OK
1683142828180817,3023842,-1,-1,-1,-1,OK
1683142828189333,3023850,-1,-1,-1,-1,OK
1683142828197337,3023858,-1,-1,-1,-1,OK
1683142828205844,3023867,-1,-1,-1,-1,OK
1683142828214350,3023875,-1,-1,-1,-1,OK
1683142828222379,3023883,-1,-1,-1,-1,OK
1683142828230406,3023892,-1,-1,-1,-1,OK
1683142828238406,3023900,-1,-1,-1,-1,OK
1683142828247475,3023908,-1,-1,-1,-1,OK
1683142828255781,3023917,-1,-1,-1,-1,OK
1683142828264290,3023925,-1,-1,-1,-1,OK
1683142828271802,3023933,-1,-1,-1,-1,OK
1683142828280310,3023942,-1,-1,-1,-1,OK
1683142828288816,3023950,-1,-1,-1,-1,OK
1683142828296824,3023958,-1,-1,-1,-1,OK
1683142828305852,3023967,-1,-1,-1,-1,OK
1683142828313359,3023975,-1,-1,-1,-1,OK
1683142828321867,3023983,-1,-1,-1,-1,OK
1683142828330374,3023992,-1,-1,-1,-1,OK
1683142828338875,3024000,-1,-1,-1,-1,OK
1683142828346880,3024008,-1,-1,-1,-1,OK
1683142828355388,3024017,-1,-1,-1,-1,OK
1683142828363418,3024025,-1,-1,-1,-1,OK
1683142828371925,3024033,-1,-1,-1,-1,OK
1683142828380437,3024042,-1,-1,-1,-1,OK
1683142828388436,3024050,-1,-1,-1,-1,OK
1683142828397514,3024058,-1,-1,-1,-1,OK
1683142828406022,3024067,-1,-1,-1,-1,OK
1683142828413529,3024075,-1,-1,-1,-1,OK
1683142828422034,3024083,-1,-1,-1,-1,OK
1683142828431542,3024092,-1,-1,-1,-1,OK
1683142828438540,3024100,-1,-1,-1,-1,OK
1683142828446756,3024108,-1,-1,-1,-1,OK
1683142828455263,3024117,-1,-1,-1,-1,OK
1683142828463771,3024125,-1,-1,-1,-1,OK
1683142828472276,3024133,-1,-1,-1,-1,OK
1683142828480303,3024142,-1,-1,-1,-1,OK
1683142828489793,3024150,-1,-1,-1,-1,OK
1683142828496792,3024158,-1,-1,-1,-1,OK
1683142828505442,3024167,-1,-1,-1,-1,OK
1683142828513782,3024175,-1,-1,-1,-1,OK
1683142828522291,3024183,-1,-1,-1,-1,OK
1683142828530432,3024192,-1,-1,-1,-1,OK
1683142828538432,3024200,-1,-1,-1,-1,OK
1683142828546755,3024208,-1,-1,-1,-1,OK
1683142828555263,3024217,-1,-1,-1,-1,OK
1683142828563768,3024225,-1,-1,-1,-1,OK
1683142828572282,3024233,-1,-1,-1,-1,OK
1683142828580788,3024242,-1,-1,-1,-1,OK
1683142828589297,3024250,-1,-1,-1,-1,OK
1683142828597303,3024258,-1,-1,-1,-1,OK
1683142828605511,3024267,-1,-1,-1,-1,OK
1683142828614015,3024275,-1,-1,-1,-1,OK
1683142828622523,3024283,-1,-1,-1,-1,OK
1683142828630557,3024292,-1,-1,-1,-1,OK
1683142828639062,3024300,-1,-1,-1,-1,OK
1683142828647064,3024308,-1,-1,-1,-1,OK
1683142828655572,3024317,-1,-1,-1,-1,OK
1683142828664084,3024325,-1,-1,-1,-1,OK
1683142828672595,3024333,-1,-1,-1,-1,OK
1683142828680105,3024342,-1,-1,-1,-1,OK
1683142828689274,3024350,-1,-1,-1,-1,OK
1683142828698273,3024358,-1,-1,-1,-1,OK
1683142828705809,3024366,-1,-1,-1,-1,OK
1683142828713322,3024375,-1,-1,-1,-1,OK
1683142828722398,3024383,-1,-1,-1,-1,OK
1683142828729901,3024391,-1,-1,-1,-1,OK
1683142828738407,3024400,-1,-1,-1,-1,OK
1683142828747411,3024408,-1,-1,-1,-1,OK
1683142828755919,3024416,-1,-1,-1,-1,OK
1683142828763425,3024425,-1,-1,-1,-1,OK
1683142828772498,3024433,-1,-1,-1,-1,OK
1683142828780657,3024441,-1,-1,-1,-1,OK
1683142828789162,3024450,-1,-1,-1,-1,OK
1683142828797166,3024458,-1,-1,-1,-1,OK
1683142828805695,3024466,-1,-1,-1,-1,OK
1683142828814203,3024475,-1,-1,-1,-1,OK
1683142828821711,3024483,-1,-1,-1,-1,OK
1683142828830216,3024491,-1,-1,-1,-1,OK
1683142828838717,3024500,-1,-1,-1,-1,OK
1683142828846722,3024508,-1,-1,-1,-1,OK
1683142828855231,3024516,-1,-1,-1,-1,OK
1683142828863738,3024525,-1,-1,-1,-1,OK
1683142828872246,3024533,-1,-1,-1,-1,OK
1683142828880470,3024541,-1,-1,-1,-1,OK
1683142828888974,3024550,-1,-1,-1,-1,OK
1683142828896981,3024558,-1,-1,-1,-1,OK
1683142828905040,3024566,-1,-1,-1,-1,OK
1683142828913546,3024575,-1,-1,-1,-1,OK
1683142828921633,3024583,-1,-1,-1,-1,OK
1683142828930139,3024591,-1,-1,-1,-1,OK
1683142828938139,3024600,-1,-1,-1,-1,OK
1683142828949792,3024608,-1,-1,-1,-1,OK
1683142828955795,3024616,-1,-1,-1,-1,OK
1683142828963303,3024625,-1,-1,-1,-1,OK
1683142828972362,3024633,-1,-1,-1,-1,OK
1683142828980485,3024641,-1,-1,-1,-1,OK
1683142828988989,3024650,-1,-1,-1,-1,OK
1683142828996998,3024658,-1,-1,-1,-1,OK
1683142829005024,3024666,-1,-1,-1,-1,OK
1683142829013530,3024675,-1,-1,-1,-1,OK
1683142829021617,3024683,-1,-1,-1,-1,OK
1683142829030125,3024691,-1,-1,-1,-1,OK
1683142829039205,3024700,-1,-1,-1,-1,OK
1683142829047204,3024708,-1,-1,-1,-1,OK
1683142829055711,3024716,-1,-1,-1,-1,OK
1683142829063220,3024725,-1,-1,-1,-1,OK
1683142829072284,3024733,-1,-1,-1,-1,OK
1683142829080793,3024741,-1,-1,-1,-1,OK
1683142829088296,3024750,-1,-1,-1,-1,OK
1683142829097299,3024758,-1,-1,-1,-1,OK
1683142829104950,3024766,-1,-1,-1,-1,OK
1683142829113463,3024775,-1,-1,-1,-1,OK
1683142829121782,3024783,-1,-1,-1,-1,OK
1683142829130288,3024791,-1,-1,-1,-1,OK
1683142829138288,3024800,-1,-1,-1,-1,OK
1683142829146626,3024808,-1,-1,-1,-1,OK
1683142829155132,3024816,-1,-1,-1,-1,OK
1683142829163638,3024825,-1,-1,-1,-1,OK
1683142829172149,3024833,-1,-1,-1,-1,OK
1683142829180659,3024841,-1,-1,-1,-1,OK
1683142829189168,3024850,-1,-1,-1,-1,OK
1683142829197167,3024858,-1,-1,-1,-1,OK
1683142829205827,3024866,-1,-1,-1,-1,OK
1683142829213331,3024875,-1,-1,-1,-1,OK
1683142829221783,3024883,-1,-1,-1,-1,OK
1683142829230288,3024891,-1,-1,-1,-1,OK
1683142829238288,3024900,-1,-1,-1,-1,OK
1683142829246597,3024908,-1,-1,-1,-1,OK
1683142829255105,3024916,-1,-1,-1,-1,OK
1683142829263185,3024925,-1,-1,-1,-1,OK
1683142829272246,3024933,-1,-1,-1,-1,OK
1683142829280760,3024941,-1,-1,-1,-1,OK
1683142829288263,3024950,-1,-1,-1,-1,OK
1683142829297266,3024958,-1,-1,-1,-1,OK
1683142829305122,3024966,-1,-1,-1,-1,OK
1683142829313633,3024975,-1,-1,-1,-1,OK
1683142829322139,3024983,-1,-1,-1,-1,OK
1683142829330644,3024991,-1,-1,-1,-1,OK
1683142829338148,3025000,-1,-1,-1,-1,OK
1683142829347154,3025008,-1,-1,-1,-1,OK
1683142829355185,3025016,-1,-1,-1,-1,OK
1683142829363691,3025025,-1,-1,-1,-1,OK
1683142829372200,3025033,-1,-1,-1,-1,OK
1683142829380705,3025041,-1,-1,-1,-1,OK
1683142829388210,3025050,-1,-1,-1,-1,OK
1683142829397213,3025058,-1,-1,-1,-1,OK
1683142829404949,3025066,-1,-1,-1,-1,OK
1683142829413455,3025075,-1,-1,-1,-1,OK
1683142829421646,3025083,-1,-1,-1,-1,OK
1683142829430151,3025091,-1,-1,-1,-1,OK
1683142829438154,3025100,-1,-1,-1,-1,OK
1683142829447190,3025108,-1,-1,-1,-1,OK
1683142829455245,3025116,-1,-1,-1,-1,OK
1683142829463753,3025125,-1,-1,-1,-1,OK
1683142829472264,3025133,-1,-1,-1,-1,OK
1683142829480383,3025141,-1,-1,-1,-1,OK
1683142829488384,3025150,-1,-1,-1,-1,OK
1683142829496508,3025158,-1,-1,-1,-1,OK
1683142829505127,3025166,-1,-1,-1,-1,OK
1683142829513633,3025175,-1,-1,-1,-1,OK
1683142829522139,3025183,-1,-1,-1,-1,OK
1683142829530244,3025191,-1,-1,-1,-1,OK
1683142829538243,3025200,-1,-1,-1,-1,OK
1683142829546503,3025208,-1,-1,-1,-1,OK
1683142829554782,3025216,-1,-1,-1,-1,OK
1683142829563289,3025225,-1,-1,-1,-1,OK
1683142829571798,3025233,-1,-1,-1,-1,OK
1683142829580308,3025241,-1,-1,-1,-1,OK
1683142829588308,3025250,-1,-1,-1,-1,OK
1683142829596467,3025258,-1,-1,-1,-1,OK
1683142829605251,3025266,-1,-1,-1,-1,OK
1683142829613324,3025275,-1,-1,-1,-1,OK
1683142829621781,3025283,-1,-1,-1,-1,OK
1683142829630286,3025291,-1,-1,-1,-1,OK
1683142829638286,3025300,-1,-1,-1,-1,OK
1683142829646501,3025308,-1,-1,-1,-1,OK
1683142829657007,3025316,-1,-1,-1,-1,OK
1683142829663516,3025325,-1,-1,-1,-1,OK
